,Text,Tag,Value,doc_id,ID,Prediction
14,（４）契約期間 契約締結日から令和３年３月３１日まで,調達終了日;調達開始日,令和３年３月３１日;契約締結日,300366498,300366498-15,
15,（５）入札方法,,,300366498,300366498-16,
16,一般競争入札,,,300366498,300366498-17,
17,入札金額は総額を記載すること。なお、落札者の決定に当たっては入札書に記載され,,,300366498,300366498-18,
18,た金額に当該金額の１０パーセントに相当する額を加算した金額（当該金額に１円,,,300366498,300366498-19,
19,未満の端数があるときは、その端数金額を切り捨てた金額）をもって落札価格とする,,,300366498,300366498-20,
20,ので、入札者は消費税及び地方消費税に係る課税事業者であるか免税事業者である,,,300366498,300366498-21,
21,かを問わず、見積った価格の１１０分の１００に相当する金額を入札書に記載する,,,300366498,300366498-22,
22,こと。,,,300366498,300366498-23,
23,２．競争に参加する者に必要な資格に関する事項,,,300366498,300366498-24,
24,下記全ての条件を満たすものとする。,,,300366498,300366498-25,
25,（１）独立行政法人石油天然ガス・金属鉱物資源機構（以下「機構」という。）の「競争参,,,300366498,300366498-26,
26,加者の資格に関する公示」の「３競争に参加することができない者」に該当しない者,,,300366498,300366498-27,
27,であること。,,,300366498,300366498-28,
28,（２）令和０１・０２・０３年度（平成３１・３２・３３年度）競争参加資格（全省庁統一 A B C 資格）の「役務の提供等」において「 」、「 」、若しくは「 」の等級に格付けされ ている者、又は当該競争参加資格を有していない者で、一般競争入札参加申請書の提,,,300366498,300366498-29,
29,出期限までに競争参加者資格審査を受け、当該等級に格付けされた者であること。,,,300366498,300366498-30,
30,（３）現在、国又は政府関係機関等から補助金交付の停止又は契約に係る指名停止等の行政,,,300366498,300366498-31,
31,処分を受けていないこと。,,,300366498,300366498-32,
32,（４）廃棄物の処理及び清掃に関する法律第１４条第１項の規定による産業廃棄物収集運,,,300366498,300366498-33,
33,搬業又は同条第６項の規定による産業廃棄物処分業の許可を受けている者であるこ,,,300366498,300366498-35,
34,と。ただし、産業廃棄物収集運搬業の許可を有する者が産業廃棄物処分業の許可を受,,,300366498,300366498-36,
35,けている者に処分を確実に実施させる場合には産業廃棄物収集運搬業の許可を受け,,,300366498,300366498-37,
36,ていることで足りるものとする。,,,300366498,300366498-38,
37,（５）令和２年４月中の契約とするため、北海道外の産業廃棄物処理業者においては、該当,,,300366498,300366498-39,
38,する都道府県との条例、指導要領等で産業廃棄物を受入れる際に、事前協議を必要と,,,300366498,300366498-40,
39,しない（条例、指導要領等に事前協議を必要とする旨の記載がない）都道府県内にあ,,,300366498,300366498-41,
40,ること。,,,300366498,300366498-42,
41,（６）温室効果ガス等の排出の削減に配慮する（環境配慮契約法）観点から、入札説明書に,,,300366498,300366498-43,
42,記載する基準により「裾切り方式」を実施し条件を満たす者であること。,,,300366498,300366498-44,
43,３．契約条項を示す場所等,,,300366498,300366498-45,
44,（１）契約条項を示す場所及び問い合わせ先,,,300366498,300366498-46,
45,ア．〒１０５－０００１,,,300366498,300366498-47,
46,東京都港区虎ノ門二丁目１０番１号 虎ノ門ツインビルディング,質問箇所所属/担当者,１００００１東京都港区虎ノ門二丁目１０番１号虎ノ門ツインビルディング０１０,300366498,300366498-48,
47,独立行政法人石油天然ガス・金属鉱物資源機構,,,300366498,300366498-49,
48,石油・石油ガス備蓄部 石油基地管理課 児玉,,,300366498,300366498-50,
49,（電 話） ０３－６７５８－８５６２,,,300366498,300366498-51,
50,（ＦＡＸ） ０３－６７５８－８０６４,質問箇所TEL/FAX,０３－６７５８－８５６（）０３－６７５８－８０６４,300366498,300366498-52,
51,kodama-shintaro@jogmec.go.jp （Ｅmail）,,,300366498,300366498-53,
52,イ．〒０５９－１３６３,,,300366498,300366498-54,
53,北海道苫小牧市静川３０８,,,300366498,300366498-55,
54,独立行政法人石油天然ガス・金属鉱物資源機構,,,300366498,300366498-56,
55,苫小牧東部国家石油備蓄基地事務所 白瀬,質問箇所所属/担当者,苫小牧東部国家石油備蓄基地事務所白瀬,300366498,300366498-57,
56,（電 話） ０１４４－５６－２４６６,質問箇所TEL/FAX,（電話）０１４４－５６－２４６６（）０１４４－５６－１５１,300366498,300366498-58,
57,（ＦＡＸ） ０１４４－５６－１５１３,,,300366498,300366498-59,
58,sirase-susumu@jogmec.go.jp （Ｅmail）,,,300366498,300366498-60,
59,（２）入札説明書の交付,,,300366498,300366498-61,
60,入札参加希望者に、上記（１）ア又はイにおいて、令和２年４月２日（木）１０時００分から１７時００分までの間に配布する。なお、電子データでの交付を希望する場合は事前に連絡をすること。また、郵送を希望する場合は、切手を貼付した返信用封筒を同封のこと。,仕様書交付期限,令和２年４月２日（木）１０時００分１７時００分,300366498,300366498-62,
61,（３）一般競争入札参加申請書等の提出について,,,300366498,300366498-66,
62,入札参加希望者は、令和２年４月３日（金）１７時００分までに、上記（１）アの場所に提出すること。（郵送又は持ち込みとする。郵送の場合は必着とする。）なお、当該資格を有しないものについては、令和２年４月８日（水）１７時までに資格を有しない旨通知する。,資格申請締切日時,令和２年４月３日（金）１７時００分令和２年月日１７,300366498,300366498-67,
63,ア．必要な書類,,,300366498,300366498-71,
64,（ア）一般競争入札参加申請書,,,300366498,300366498-72,
65,（イ）産業廃棄物処理業許可証の写し,,,300366498,300366498-73,
66,（ウ）令和０１・０２・０３年度（平成３１・３２・３３年度）競争参加資格（全,,,300366498,300366498-74,
67,省庁統一資格）の写し,,,300366498,300366498-76,
68,（エ）入札参加資格の審査に必要な申請書類一式（様式：入札説明書に添付）,,,300366498,300366498-77,
69,・誓約書,,,300366498,300366498-78,
70,・直前３年の各事業年度のうちいずれかの事業年度の自己資本比率が 10% 以上であることを証する書類,,,300366498,300366498-79,
71,・直前３年の各事業年度における経常利益金額と減価償却の額の和の平,,,300366498,300366498-80,
72,均が零を超えていることを証する書類,,,300366498,300366498-81,
73,・関係書類（入札参加資格の審査に必要な申請書類一覧参照）,,,300366498,300366498-82,
74,（４）入札書の提出及び開札の日時及び場所,,,300366498,300366498-83,
75,令和２年４月１０日（金）１４時００分,入札書締切日時;開札日時,令和２年４月１０日（金）１４時００分;令和２年４月１０日（金）１４時００分,300366498,300366498-84,
76,〒０５９－１３６３,開札場所,〒０５９－１３６３,300366498,300366498-85,
77,北海道苫小牧市字静川３０８番,,,300366498,300366498-86,
78,独立行政法人石油天然ガス・金属鉱物資源機構,開札場所,独立行政法人石油天然ガス・金属鉱物資源機構石油,300366498,300366498-87,
79,苫小牧東部国家石油備蓄基地事務所,,,300366498,300366498-88,
80,４．入札保証金及び契約保証金に関する事項,,,300366498,300366498-89,
81,全額免除,,,300366498,300366498-90,
82,５．その他必要な事項,,,300366498,300366498-91,
83,（１）契約手続において使用する言語及び通貨,,,300366498,300366498-92,
84,日本語及び日本国通貨,,,300366498,300366498-93,
85,（２）入札の無効 本公告に示した競争参加資格のない者の提出した入札書及び入札に関,,,300366498,300366498-94,
86,する条件に違反した者の提出した入札書は無効とする。,,,300366498,300366498-95,
87,（３）契約書作成の要否 要,,,300366498,300366498-96,
